year,cause,cause.code,state,deaths,population,crude.rate,crude.rate.lower.95.ci,crude.rate.upper.95.ci,percent.total.deaths
2008,Intentional self-harm by handgun discharge,X72,Idaho,57,1481987,3.84619,2.91306,4.9832,0.01093%
2008,Intentional self-harm by handgun discharge,X72,Illinois,50,12057894,0.41467,0.30777,0.54669,0.00959%
2008,Intentional self-harm by handgun discharge,X72,Indiana,82,6288995,1.30386,1.037,1.61844,0.01573%
2008,Intentional self-harm by handgun discharge,X72,Iowa,82,2947540,2.78198,2.21259,3.45316,0.01573%
2008,Intentional self-harm by handgun discharge,X72,Kansas,22,2696848,0.81577,0.51123,1.23508,0.00422%
2008,Intentional self-harm by handgun discharge,X72,Kentucky,38,4224346,0.89955,0.63657,1.2347,0.00729%
2008,Intentional self-harm by handgun discharge,X72,Maine,45,1305822,3.44611,2.51362,4.61116,0.00863%
2008,Intentional self-harm by handgun discharge,X72,Michigan,74,9604330,0.77049,0.605,0.96728,0.01419%
2008,Intentional self-harm by handgun discharge,X72,Minnesota,51,4952119,1.02986,0.7668,1.35408,0.00978%
2008,Intentional self-harm by handgun discharge,X72,Mississippi,72,2902615,2.48052,1.94086,3.1238,0.01381%
2008,Intentional self-harm by handgun discharge,X72,Missouri,159,5777259,2.75217,2.32438,3.17996,0.03050%
2008,Intentional self-harm by handgun discharge,X72,Montana,26,901464,2.8842,1.88404,4.22601,0.00499%
2008,Intentional self-harm by handgun discharge,X72,Nevada,44,2379444,1.84917,1.34361,2.48242,0.00844%
2008,Intentional self-harm by handgun discharge,X72,New Hampshire,36,1281299,2.80965,1.96785,3.88973,0.00690%
2008,Intentional self-harm by handgun discharge,X72,New Mexico,130,1761798,7.37883,6.11038,8.64727,0.02493%
2008,Intentional self-harm by handgun discharge,X72,New York,12,17531653,NaN,0.03537,0.11956,0.00230%
2008,Intentional self-harm by handgun discharge,X72,North Carolina,13,8941134,NaN,0.07742,0.24863,0.00249%
2008,Intentional self-harm by handgun discharge,X72,North Dakota,18,612562,NaN,1.74152,4.64406,0.00345%
2008,Intentional self-harm by handgun discharge,X72,Ohio,41,11269974,0.3638,0.26107,0.49353,0.00786%
2008,Intentional self-harm by handgun discharge,X72,Oklahoma,175,3224676,5.4269,4.62284,6.23096,0.03356%
2008,Intentional self-harm by handgun discharge,X72,Oregon,192,3523783,5.44869,4.67797,6.21941,0.03682%
2008,Intentional self-harm by handgun discharge,X72,Pennsylvania,45,12212698,0.36847,0.26876,0.49304,0.00863%
2008,Intentional self-harm by handgun discharge,X72,South Carolina,28,4438083,0.6309,0.41923,0.91183,0.00537%
2008,Intentional self-harm by handgun discharge,X72,South Dakota,34,716416,4.74585,3.28664,6.63185,0.00652%
2008,Intentional self-harm by handgun discharge,X72,Tennessee,25,6120980,0.40843,0.26432,0.60293,0.00479%
2008,Intentional self-harm by handgun discharge,X72,Texas,192,23065051,0.83243,0.71468,0.95018,0.03682%
2008,Intentional self-harm by handgun discharge,X72,Utah,96,2533234,3.78962,3.06959,4.62777,0.01841%
2008,Intentional self-harm by handgun discharge,X72,Vermont,24,612851,3.91612,2.50914,5.82688,0.00460%
2008,Intentional self-harm by handgun discharge,X72,Virginia,231,7335991,3.14886,2.74279,3.55493,0.04430%
2008,Intentional self-harm by handgun discharge,X72,Washington,204,5871866,3.47419,2.99744,3.95095,0.03913%
2008,Intentional self-harm by handgun discharge,X72,West Virginia,51,1822428,2.79846,2.08365,3.67948,0.00978%
2008,Intentional self-harm by handgun discharge,X72,Wisconsin,169,5442199,3.10536,2.63717,3.57356,0.03241%
2008,Intentional self-harm by handgun discharge,X72,Wyoming,30,525559,5.70821,3.85133,8.14881,0.00575%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Alabama,39,4625713,0.84311,0.59954,1.15256,0.00748%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Alaska,25,524040,4.77063,3.08731,7.0424,0.00479%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Arizona,64,5724571,1.11799,0.86098,1.42765,0.01227%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Arkansas,30,2805221,1.06943,0.72155,1.52668,0.00575%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,California,232,30652700,0.75687,0.65947,0.85426,0.04450%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Colorado,54,4646319,1.16221,0.87309,1.51643,0.01036%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Connecticut,20,3385659,0.59073,0.36083,0.91233,0.00384%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Delaware,12,848124,NaN,0.73109,2.47153,0.00230%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Florida,180,17919332,1.0045,0.85775,1.15125,0.03452%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Georgia,41,9128544,0.44914,0.32231,0.60931,0.00786%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Idaho,21,1481987,1.41702,0.87716,2.16607,0.00403%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Illinois,63,12057894,0.52248,0.40149,0.66848,0.01208%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Indiana,35,6288995,0.55653,0.38764,0.774,0.00671%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Iowa,86,2947540,2.91769,2.33377,3.60331,0.01649%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Kansas,20,2696848,0.74161,0.453,1.14535,0.00384%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Kentucky,39,4224346,0.92322,0.6565,1.26207,0.00748%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Louisiana,27,4328123,0.62383,0.41111,0.90764,0.00518%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Maine,32,1305822,2.45056,1.67619,3.45946,0.00614%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Maryland,38,5321434,0.71409,0.50534,0.98015,0.00729%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Massachusetts,15,6079257,NaN,0.1381,0.40696,0.00288%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Michigan,133,9604330,1.38479,1.14944,1.62014,0.02551%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Minnesota,96,4952119,1.93856,1.57024,2.36732,0.01841%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Mississippi,54,2902615,1.86039,1.39758,2.4274,0.01036%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Missouri,101,5777259,1.74823,1.40728,2.08919,0.01937%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Montana,19,901464,NaN,1.26897,3.2914,0.00364%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Nebraska,15,1736361,NaN,0.4835,1.42483,0.00288%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Nevada,24,2379444,1.00864,0.64626,1.50077,0.00460%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Hampshire,19,1281299,NaN,0.89279,2.31568,0.00364%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Jersey,27,7923404,0.34076,0.22457,0.49579,0.00518%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Mexico,37,1761798,2.10013,1.47868,2.89475,0.00710%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New York,105,17531653,0.59892,0.48436,0.71348,0.02014%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,North Carolina,44,8941134,0.49211,0.35757,0.66063,0.00844%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,North Dakota,25,612562,4.08122,2.64116,6.0247,0.00479%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Ohio,82,11269974,0.7276,0.57868,0.90314,0.01573%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Oklahoma,73,3224676,2.26379,1.77445,2.84638,0.01400%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Oregon,84,3523783,2.3838,1.90142,2.95131,0.01611%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Pennsylvania,71,12212698,0.58136,0.45405,0.73331,0.01362%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,South Carolina,31,4438083,0.6985,0.4746,0.99146,0.00595%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,South Dakota,28,716416,3.90834,2.59706,5.64865,0.00537%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Tennessee,65,6120980,1.06192,0.81957,1.3535,0.01247%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Texas,218,23065051,0.94515,0.81969,1.07062,0.04181%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Utah,39,2533234,1.53953,1.09476,2.10459,0.00748%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Vermont,17,612851,NaN,1.61592,4.44132,0.00326%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Virginia,114,7335991,1.55398,1.26872,1.83925,0.02186%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Washington,102,5871866,1.7371,1.39998,2.07421,0.01956%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,West Virginia,33,1822428,1.81077,1.24644,2.54299,0.00633%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Wisconsin,146,5442199,2.68274,2.24757,3.11791,0.02800%
2008,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Wyoming,12,525559,NaN,1.1798,3.98844,0.00230%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Alabama,335,4625713,7.24213,6.46659,8.01766,0.06425%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Alaska,12,524040,NaN,1.18322,4,0.00230%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Arizona,397,5724571,6.93502,6.25282,7.61721,0.07614%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Arkansas,225,2805221,8.02076,6.97271,9.0688,0.04315%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,California,410,30652700,1.33757,1.20809,1.46704,0.07864%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Colorado,211,4646319,4.54123,3.92847,5.15399,0.04047%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Connecticut,89,3385659,2.62873,2.11108,3.23489,0.01707%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Delaware,28,848124,3.3014,2.19375,4.77145,0.00537%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,District of Columbia,11,553812,NaN,0.99153,3.55393,0.00211%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Florida,899,17919332,5.01693,4.68897,5.34488,0.17242%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Georgia,483,9128544,5.2911,4.81922,5.76297,0.09264%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Hawaii,15,436842,NaN,1.92183,5.66343,0.00288%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Idaho,68,1481987,4.58843,3.5631,5.81694,0.01304%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Illinois,321,12057894,2.66216,2.37093,2.95339,0.06157%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Indiana,333,6288995,5.29496,4.72625,5.86368,0.06387%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Iowa,11,2947540,NaN,0.1863,0.66775,0.00211%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Kansas,143,2696848,5.30249,4.43339,6.17158,0.02743%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Kentucky,316,4224346,7.48045,6.65566,8.30523,0.06061%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Louisiana,316,4328123,7.30109,6.49608,8.10609,0.06061%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Maine,26,1305822,1.99108,1.30064,2.91739,0.00499%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Maryland,216,5321434,4.05906,3.51774,4.60038,0.04143%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Massachusetts,96,6079257,1.57914,1.2791,1.9284,0.01841%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Michigan,360,9604330,3.74831,3.3611,4.13551,0.06905%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Minnesota,137,4952119,2.76649,2.30323,3.22975,0.02628%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Mississippi,160,2902615,5.51227,4.65814,6.36641,0.03069%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Missouri,160,5777259,2.76948,2.34034,3.19861,0.03069%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Montana,77,901464,8.54166,6.74091,10.67562,0.01477%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Nebraska,78,1736361,4.49215,3.55087,5.60643,0.01496%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Nevada,216,2379444,9.07775,7.86713,10.28837,0.04143%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,New Hampshire,30,1281299,2.34137,1.57972,3.34245,0.00575%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,New Jersey,139,7923404,1.7543,1.46265,2.04594,0.02666%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,New Mexico,16,1761798,NaN,0.5191,1.4748,0.00307%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,New York,308,17531653,1.75682,1.56062,1.95303,0.05907%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,North Carolina,601,8941134,6.72174,6.18434,7.25915,0.11527%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Ohio,557,11269974,4.94234,4.53189,5.35279,0.10683%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Oklahoma,73,3224676,2.26379,1.77445,2.84638,0.01400%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Oregon,37,3523783,1.05001,0.7393,1.4473,0.00710%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Pennsylvania,653,12212698,5.34689,4.93678,5.757,0.12524%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Rhode Island,18,1010984,NaN,1.0552,2.81387,0.00345%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,South Carolina,282,4438083,6.35409,5.61247,7.09572,0.05409%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Tennessee,517,6120980,8.44636,7.71828,9.17444,0.09916%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Texas,1084,23065051,4.69975,4.41997,4.97953,0.20791%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Utah,56,2533234,2.21061,1.66987,2.87066,0.01074%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Virginia,173,7335991,2.35824,2.00682,2.70965,0.03318%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Washington,118,5871866,2.00958,1.64699,2.37218,0.02263%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,West Virginia,88,1822428,4.82872,3.87278,5.94913,0.01688%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Wisconsin,23,5442199,0.42262,0.26791,0.63414,0.00441%
2008,Intentional self-harm by other and unspecified firearm discharge,X74,Wyoming,45,525559,8.56231,6.24544,11.45706,0.00863%
2008,Assault by handgun discharge,X93,Alabama,31,4625713,0.67017,0.45534,0.95125,0.00595%
2008,Assault by handgun discharge,X93,California,278,30652700,0.90693,0.80032,1.01355,0.05332%
2008,Assault by handgun discharge,X93,Colorado,11,4646319,NaN,0.11818,0.42361,0.00211%
2008,Assault by handgun discharge,X93,Florida,80,17919332,0.44645,0.354,0.55564,0.01534%
2008,Assault by handgun discharge,X93,Georgia,23,9128544,0.25196,0.15972,0.37806,0.00441%
2008,Assault by handgun discharge,X93,Michigan,11,9604330,NaN,0.05717,0.20493,0.00211%
2008,Assault by handgun discharge,X93,Mississippi,67,2902615,2.30826,1.78888,2.9314,0.01285%
2008,Assault by handgun discharge,X93,Missouri,59,5777259,1.02125,0.77742,1.31734,0.01132%
2008,Assault by handgun discharge,X93,New Mexico,26,1761798,1.47577,0.96401,2.16234,0.00499%
2008,Assault by handgun discharge,X93,Ohio,14,11269974,NaN,0.06791,0.20843,0.00269%
2008,Assault by handgun discharge,X93,Oklahoma,31,3224676,0.96134,0.65318,1.36454,0.00595%
2008,Assault by handgun discharge,X93,Tennessee,16,6120980,NaN,0.14941,0.42449,0.00307%
