year,race,race.code,cause.of.death,cause.of.death.code,state,state.code,deaths,population,crude.rate,crude.rate.lower.95.ci,crude.rate.upper.95.ci,percent.total.deaths
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Jersey,34,34,6615252,0.51,0.36,0.72,0.01%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New Mexico,35,32,1693476,1.89,1.29,2.67,0.01%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,New York,36,113,14051624,0.8,0.66,0.95,0.02%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,North Carolina,37,35,6733129,0.52,0.36,0.72,0.01%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,North Dakota,38,18,600351,NaN,1.78,4.74,0.00%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Ohio,39,81,9789179,0.83,0.66,1.03,0.02%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Oklahoma,40,58,2897699,2,1.52,2.59,0.01%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Oregon,41,84,3399653,2.47,1.97,3.06,0.02%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Pennsylvania,42,68,10735235,0.63,0.49,0.8,0.01%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,South Carolina,45,33,3068677,1.08,0.74,1.51,0.01%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,South Dakota,46,18,699485,NaN,1.53,4.07,0.00%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Tennessee,47,69,4992038,1.38,1.08,1.75,0.01%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Texas,48,181,19694301,0.92,0.79,1.05,0.03%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Utah,49,37,2437796,1.52,1.07,2.09,0.01%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Vermont,50,22,604985,3.64,2.28,5.51,0.00%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Virginia,51,93,5692111,1.63,1.32,2,0.02%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Washington,53,88,5514266,1.6,1.28,1.97,0.02%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,West Virginia,54,45,1749103,2.57,1.88,3.44,0.01%
2007,White,2106-3,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,Wisconsin,55,138,5043468,2.74,2.28,3.19,0.03%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Alabama,1,275,3340633,8.23,7.26,9.2,0.05%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Alaska,2,60,490413,12.23,9.34,15.75,0.01%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Arizona,4,428,5354405,7.99,7.24,8.75,0.08%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Arkansas,5,194,2328952,8.33,7.16,9.5,0.04%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,California,6,424,27832336,1.52,1.38,1.67,0.08%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Colorado,8,196,4346486,4.51,3.88,5.14,0.04%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Connecticut,9,61,2979313,2.05,1.57,2.63,0.01%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Delaware,10,32,645106,4.96,3.39,7,0.01%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Florida,12,810,14750985,5.49,5.11,5.87,0.16%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Georgia,13,425,6101972,6.96,6.3,7.63,0.08%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Hawaii,15,14,397872,NaN,1.92,5.9,0.00%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Idaho,16,57,1441249,3.95,3,5.12,0.01%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Illinois,17,258,10078343,2.56,2.25,2.87,0.05%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Indiana,18,285,5637322,5.06,4.47,5.64,0.05%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Iowa,19,14,2837532,NaN,0.27,0.83,0.00%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Kansas,20,139,2492659,5.58,4.65,6.5,0.03%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Kentucky,21,319,3846623,8.29,7.38,9.2,0.06%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Louisiana,22,254,2861100,8.88,7.79,9.97,0.05%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Maine,23,11,1285828,NaN,0.43,1.53,0.00%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Maryland,24,176,3578891,4.92,4.19,5.64,0.03%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Massachusetts,25,98,5552029,1.77,1.43,2.15,0.02%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Michigan,26,323,8170744,3.95,3.52,4.38,0.06%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Minnesota,27,147,4640023,3.17,2.66,3.68,0.03%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Mississippi,28,120,1792287,6.7,5.5,7.89,0.02%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Missouri,29,141,5033689,2.8,2.34,3.26,0.03%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Montana,30,74,884439,8.37,6.57,10.5,0.01%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Nebraska,31,72,1637196,4.4,3.44,5.54,0.01%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Nevada,32,192,2107687,9.11,7.82,10.4,0.04%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,New Hampshire,33,32,1261147,2.54,1.74,3.58,0.01%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,New Jersey,34,104,6615252,1.57,1.27,1.87,0.02%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,New Mexico,35,21,1693476,1.24,0.77,1.9,0.00%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,New York,36,287,14051624,2.04,1.81,2.28,0.06%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,North Carolina,37,510,6733129,7.57,6.92,8.23,0.10%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,North Dakota,38,19,600351,NaN,1.91,4.94,0.00%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Ohio,39,486,9789179,4.96,4.52,5.41,0.09%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Oklahoma,40,90,2897699,3.11,2.5,3.82,0.02%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Oregon,41,39,3399653,1.15,0.82,1.57,0.01%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Pennsylvania,42,556,10735235,5.18,4.75,5.61,0.11%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Rhode Island,44,16,934336,NaN,0.98,2.78,0.00%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,South Carolina,45,217,3068677,7.07,6.13,8.01,0.04%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Tennessee,47,417,4992038,8.35,7.55,9.16,0.08%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Texas,48,976,19694301,4.96,4.64,5.27,0.19%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Utah,49,60,2437796,2.46,1.88,3.17,0.01%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Virginia,51,192,5692111,3.37,2.9,3.85,0.04%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Washington,53,83,5514266,1.51,1.2,1.87,0.02%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,West Virginia,54,99,1749103,5.66,4.6,6.89,0.02%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Wisconsin,55,16,5043468,NaN,0.18,0.52,0.00%
2007,White,2106-3,Intentional self-harm by other and unspecified firearm discharge,X74,Wyoming,56,28,508757,5.5,3.66,7.95,0.01%
2007,White,2106-3,Assault by handgun discharge,X93,Alabama,1,12,3340633,NaN,0.19,0.63,0.00%
2007,White,2106-3,Assault by handgun discharge,X93,California,6,168,27832336,0.6,0.51,0.69,0.03%
2007,White,2106-3,Assault by handgun discharge,X93,Florida,12,42,14750985,0.28,0.21,0.38,0.01%
2007,White,2106-3,Assault by handgun discharge,X93,Missouri,29,11,5033689,NaN,0.11,0.39,0.00%
2007,White,2106-3,Assault by handgun discharge,X93,New Mexico,35,19,1693476,NaN,0.68,1.75,0.00%
2007,White,2106-3,Assault by handgun discharge,X93,Oklahoma,40,26,2897699,0.9,0.59,1.31,0.00%
2007,White,2106-3,Assault by handgun discharge,X93,Oregon,41,14,3399653,NaN,0.23,0.69,0.00%
2007,White,2106-3,Assault by handgun discharge,X93,Texas,48,28,19694301,0.14,0.09,0.21,0.01%
2007,White,2106-3,Assault by handgun discharge,X93,Virginia,51,23,5692111,0.4,0.26,0.61,0.00%
2007,White,2106-3,Assault by handgun discharge,X93,Washington,53,10,5514266,NaN,0.09,0.33,0.00%
2007,White,2106-3,Assault by handgun discharge,X93,Wisconsin,55,32,5043468,0.63,0.43,0.9,0.01%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Alabama,1,12,3340633,NaN,0.19,0.63,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Arizona,4,15,5354405,NaN,0.16,0.46,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,California,6,67,27832336,0.24,0.19,0.31,0.01%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Florida,12,16,14750985,NaN,0.06,0.18,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Georgia,13,14,6101972,NaN,0.13,0.38,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Kentucky,21,10,3846623,NaN,0.12,0.48,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Michigan,26,11,8170744,NaN,0.07,0.24,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Missouri,29,13,5033689,NaN,0.14,0.44,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,New York,36,11,14051624,NaN,0.04,0.14,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,North Carolina,37,17,6733129,NaN,0.15,0.4,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Oklahoma,40,13,2897699,NaN,0.24,0.77,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Pennsylvania,42,11,10735235,NaN,0.05,0.18,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Tennessee,47,10,4992038,NaN,0.1,0.37,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Texas,48,56,19694301,0.28,0.21,0.37,0.01%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Virginia,51,11,5692111,NaN,0.1,0.35,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Washington,53,11,5514266,NaN,0.1,0.36,0.00%
2007,White,2106-3,"Assault by rifle, shotgun and larger firearm discharge",X94,Wisconsin,55,12,5043468,NaN,0.12,0.42,0.00%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Alabama,1,99,3340633,2.96,2.41,3.61,0.02%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Alaska,2,15,490413,NaN,1.71,5.04,0.00%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Arizona,4,268,5354405,5.01,4.41,5.6,0.05%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Arkansas,5,52,2328952,2.23,1.67,2.93,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,California,6,817,27832336,2.94,2.73,3.14,0.16%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Colorado,8,56,4346486,1.29,0.97,1.67,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Connecticut,9,29,2979313,0.97,0.65,1.4,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Florida,12,362,14750985,2.45,2.2,2.71,0.07%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Georgia,13,152,6101972,2.49,2.09,2.89,0.03%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Idaho,16,25,1441249,1.73,1.12,2.56,0.00%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Illinois,17,146,10078343,1.45,1.21,1.68,0.03%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Indiana,18,81,5637322,1.44,1.14,1.79,0.02%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Kansas,20,35,2492659,1.4,0.98,1.95,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Kentucky,21,80,3846623,2.08,1.65,2.59,0.02%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Louisiana,22,95,2861100,3.32,2.69,4.06,0.02%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Maryland,24,48,3578891,1.34,0.99,1.78,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Massachusetts,25,45,5552029,0.81,0.59,1.08,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Michigan,26,91,8170744,1.11,0.9,1.37,0.02%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Minnesota,27,25,4640023,0.54,0.35,0.8,0.00%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Mississippi,28,33,1792287,1.84,1.27,2.59,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Missouri,29,60,5033689,1.19,0.91,1.53,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Nebraska,31,24,1637196,1.47,0.94,2.18,0.00%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Nevada,32,82,2107687,3.89,3.09,4.83,0.02%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,New Jersey,34,60,6615252,0.91,0.69,1.17,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,New Mexico,35,42,1693476,2.48,1.79,3.35,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,New York,36,146,14051624,1.04,0.87,1.21,0.03%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,North Carolina,37,152,6733129,2.26,1.9,2.62,0.03%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Ohio,39,126,9789179,1.29,1.06,1.51,0.02%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Oklahoma,40,40,2897699,1.38,0.99,1.88,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Oregon,41,14,3399653,NaN,0.23,0.69,0.00%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Pennsylvania,42,143,10735235,1.33,1.11,1.55,0.03%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Rhode Island,44,10,934336,NaN,0.51,1.97,0.00%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,South Carolina,45,73,3068677,2.38,1.86,2.99,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Tennessee,47,125,4992038,2.5,2.07,2.94,0.02%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Texas,48,593,19694301,3.01,2.77,3.25,0.11%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Utah,49,25,2437796,1.03,0.66,1.51,0.00%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Virginia,51,70,5692111,1.23,0.96,1.55,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,Washington,53,68,5514266,1.23,0.96,1.56,0.01%
2007,White,2106-3,Assault by other and unspecified firearm discharge,X95,West Virginia,54,33,1749103,1.89,1.3,2.65,0.01%
2007,White,2106-3,"Other and unspecified firearm discharge, undetermined intent",Y24,Arizona,4,14,5354405,NaN,0.14,0.44,0.00%
2007,White,2106-3,"Other and unspecified firearm discharge, undetermined intent",Y24,California,6,10,27832336,NaN,0.02,0.07,0.00%
2007,White,2106-3,"Other and unspecified firearm discharge, undetermined intent",Y24,Texas,48,12,19694301,NaN,0.03,0.11,0.00%
2007,White,2106-3,Legal intervention involving firearm discharge,Y35.0,Arizona,4,13,5354405,NaN,0.13,0.42,0.00%
2007,White,2106-3,Legal intervention involving firearm discharge,Y35.0,California,6,55,27832336,0.2,0.15,0.26,0.01%
2007,White,2106-3,Legal intervention involving firearm discharge,Y35.0,Florida,12,11,14750985,NaN,0.04,0.13,0.00%
